source	owner	status	retail_named	named_exact	named_missing	named_mismatch	retail_anonymous	anonymous_covered	retail_typedefs	typedefs_covered	source_extra_named	retail_duplicate_named	source_extra_anonymous	source_extra_typedefs	retail_duplicate_typedefs	source_duplicate_typedefs	detail
recon/frontend/common/femenu.cpp	FEMenu.obj	OK	107	107	0	0	2	2	446	346	0	3	0	0	283	203	retail_duplicate_named=BO_tNewtonObjx1,tMenux1,tScreenx1; typedef_count_missing=Trk_NewSimQuad:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,AIScript_tReactionDetails:STRUCTx1,CCOORD16:STRUCTx1,Cars_tCollisionInfo:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tListIterator:STRUCTx1,tListIteratorMultiPlayer:STRUCTx3,Draw_tCacheHeader:STRUCTx1,AISpeechInfo_t:STRUCTx1,Cars_tAudio:STRUCTx1,Car_tControl:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorDoubleIndexed:STRUCTx3,tMenuItem:STRUCTx6,BO_tNewtonCollisionInfo:STRUCTx1,Car_tWheel:STRUCTx1,GameSetup_tPerpData:STRUCTx1,AIScript_t:STRUCTx1,AIPerson_t:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx1; retail_duplicate_typedefs=283; source_duplicate_typedefs=203
recon/frontend/common/femenudefs.cpp	FEMenuDefs.obj	DIFF	192	192	0	0	2	2	553	488	354	4	9	405	295	529	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tPlayer,tScreen_TransitionType,tTrophySize; retail_duplicate_named=tMenux1,tScreenx1,TCBx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=FE3d_zUV:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx11,FE3d_zObj:STRUCTx1,tShapeInformation:STRUCTx1,FE3d_zFacet:STRUCTx1,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx5,tDialogMessageStringWithTimeout:STRUCTx1,Car_tStats:STRUCTx1,tDialogInteractive:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tDialogHelp:STRUCTx4; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM,tAppCommand:ENUM,tCarListType:ENUM; retail_duplicate_typedefs=295; source_duplicate_typedefs=529
recon/frontend/common/femenuextended.cpp	FEMenuExtended.obj	OK	113	113	0	0	2	2	418	329	0	3	0	0	248	191	retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; typedef_count_missing=Trk_NewSimQuad:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,AIScript_tReactionDetails:STRUCTx1,CCOORD16:STRUCTx1,Cars_tCollisionInfo:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tListIterator:STRUCTx2,Draw_tCacheHeader:STRUCTx1,AISpeechInfo_t:STRUCTx1,Cars_tAudio:STRUCTx1,tDrawShapeExtended:STRUCTx1,Car_tControl:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx7,tMenuItemOptionsLeftRightChoice:STRUCTx2,tTexture_ShapeInfo:STRUCTx2,tMenuItemOptionsTwoItemChoice:STRUCTx2,BO_tNewtonCollisionInfo:STRUCTx1,Car_tWheel:STRUCTx1,GameSetup_tPerpData:STRUCTx1,AIScript_t:STRUCTx1,AIPerson_t:STRUCTx1; retail_duplicate_typedefs=248; source_duplicate_typedefs=191
recon/frontend/common/femenuoptions.cpp	FeMenuOptions.obj	DIFF	165	165	0	0	2	2	607	539	382	3	9	437	380	585	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tScreenCongratsMessage; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=FE3d_zUV:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,FLARE_PIECE_DEF:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,tDrawShapeExtended:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx6,FE3d_zObj:STRUCTx1,FE3d_zFacet:STRUCTx1,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx5,tDialogMessageString:STRUCTx2,tDialogMessageStringWithTimeout:STRUCTx1,Car_tStats:STRUCTx1; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM; retail_duplicate_typedefs=380; source_duplicate_typedefs=585
recon/frontend/common/femission.cpp	FEMission.obj	OK	56	56	0	0	2	2	173	123	0	1	0	0	70	20	retail_duplicate_named=tMenux1; typedef_count_missing=tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,tMenuItem:STRUCTx15,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx15,DRender_tCalcView:STRUCTx1,GameSetup_tCarData:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx2,tCarManager:STRUCTx2; retail_duplicate_typedefs=70; source_duplicate_typedefs=20
recon/frontend/common/fescreen.cpp	FEScreen.obj	OK	66	66	0	0	2	2	260	183	0	2	0	0	147	77	retail_duplicate_named=tMenux1,tScreenx1; typedef_count_missing=tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,tDrawShapeExtended:STRUCTx1,tMenuItem:STRUCTx14,tTexture_ShapeInfo:STRUCTx1,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx4,tMenu:STRUCTx13,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx7,tDialogMessageString:STRUCTx6,tDialogMessageStringWithTimeout:STRUCTx2,tDialogInteractive:STRUCTx3,tDialogYesNo:STRUCTx1,GameSetup_tCarData:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx2,tDialogHelp:STRUCTx5,tCarManager:STRUCTx2; retail_duplicate_typedefs=147; source_duplicate_typedefs=77
recon/frontend/common/fetextrender.cpp	FETextRender.obj	OK	93	93	0	0	2	2	261	157	0	3	0	0	112	20	retail_duplicate_named=BO_tNewtonObjx1,tMenux1,tScreenx1; typedef_count_missing=Trk_NewSimQuad:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,AIScript_tReactionDetails:STRUCTx1,CCOORD16:STRUCTx1,Cars_tCollisionInfo:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,shapetbl:STRUCTx1,AISpeechInfo_t:STRUCTx1,Cars_tAudio:STRUCTx1,Car_tControl:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx15,tTexture_ShapeInfo:STRUCTx1,tShapeInformation:STRUCTx1,BO_tNewtonCollisionInfo:STRUCTx1,Car_tWheel:STRUCTx1,GameSetup_tPerpData:STRUCTx1,AIScript_t:STRUCTx1,AIPerson_t:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2; retail_duplicate_typedefs=112; source_duplicate_typedefs=20
recon/frontend/common/fetools.cpp	Fetools.obj	OK	99	99	0	0	2	2	244	168	0	5	0	0	87	14	retail_duplicate_named=TCBx1,BO_tNewtonObjx1,tMenux1,tScreenx1,tOldMenux1; typedef_count_missing=Trk_NewSimQuad:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,AIScript_tReactionDetails:STRUCTx1,CCOORD16:STRUCTx1,Cars_tCollisionInfo:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,AISpeechInfo_t:STRUCTx1,Cars_tAudio:STRUCTx1,tDrawShapeExtended:STRUCTx1,Car_tControl:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx15,tShapeInformation:STRUCTx1,BO_tNewtonCollisionInfo:STRUCTx1,Car_tWheel:STRUCTx1,GameSetup_tPerpData:STRUCTx1,AIScript_t:STRUCTx1,AIPerson_t:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2; retail_duplicate_typedefs=87; source_duplicate_typedefs=14
recon/frontend/common/fetourn.cpp	FETourn.obj	OK	102	102	0	0	2	2	381	277	0	2	0	0	222	129	retail_duplicate_named=BO_tNewtonObjx1,tMenux1; typedef_count_missing=Trk_NewSimQuad:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,AIScript_tReactionDetails:STRUCTx1,CCOORD16:STRUCTx1,Cars_tCollisionInfo:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,AISpeechInfo_t:STRUCTx1,Cars_tAudio:STRUCTx1,Car_tControl:STRUCTx1,Transformer_zObj:STRUCTx1,tMenuItem:STRUCTx15,tTrackInfo:STRUCTx1,BO_tNewtonCollisionInfo:STRUCTx1,Car_tWheel:STRUCTx1,GameSetup_tPerpData:STRUCTx1,AIScript_t:STRUCTx1,AIPerson_t:STRUCTx1,tTourneyInfo:STRUCTx7; retail_duplicate_typedefs=222; source_duplicate_typedefs=129
recon/frontend/common/fetracks.cpp	FETracks.obj	OK	58	58	0	0	2	2	200	146	0	1	0	0	95	45	retail_duplicate_named=tMenux1; typedef_count_missing=tOwnedCarInfo:STRUCTx1,COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,tListIterator:STRUCTx3,Draw_tCacheHeader:STRUCTx1,tMenuItem:STRUCTx15,GameSetup_tPerpData:STRUCTx1,GameSetup_tControllerData:STRUCTx1,tMenu:STRUCTx15,DRender_tCalcView:STRUCTx1,tTrackManager:STRUCTx4,GameSetup_tCarData:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx2,tCarManager:STRUCTx2; retail_duplicate_typedefs=95; source_duplicate_typedefs=45
recon/frontend/common/fetv.cpp	FETv.obj	OK	40	40	0	0	2	2	102	94	0	0	0	0	16	13	typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Draw_tCacheHeader:STRUCTx1,DRender_tCalcView:STRUCTx1; retail_duplicate_typedefs=16; source_duplicate_typedefs=13
recon/frontend/common/fevideowall.cpp	FEVideoWall.obj	OK	38	38	0	0	2	2	125	115	0	0	0	0	41	31	typedef_count_missing=COORD16:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tDrawShapeExtended:STRUCTx1,tVideoWall:STRUCTx1,DRender_tCalcView:STRUCTx1; retail_duplicate_typedefs=41; source_duplicate_typedefs=31
recon/frontend/common/front.cpp	Front.obj	DIFF	214	214	0	0	2	2	604	520	332	4	9	383	324	491	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tMenuTextState,tMenuTextType,tPMenuCommandType,tPlayer,tScreen_TransitionType,tTrophySize,triggerType,AICop_BasicPerpInfo; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1,TCBx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=FE3d_zUV:STRUCTx1,Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,copGame_t:STRUCTx5,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,tOverlay:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx11,FE3d_zObj:STRUCTx1,FE3d_zFacet:STRUCTx1,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,copLevel_t:STRUCTx2,tTourneyInfo:STRUCTx3,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx3; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM,tAppCommand:ENUM,tCarListType:ENUM,tCarStatType:ENUM; retail_duplicate_typedefs=324; source_duplicate_typedefs=491
recon/frontend/common/screenaudio.cpp	ScreenAudio.obj	DIFF	155	155	0	0	2	2	400	333	391	3	9	452	189	387	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,MANAGERTASK,PRODUCTLOC,PinkSlipsCarSelectState,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCarStatType,tCheatCode,tFront_ProcessingType,tInputKeyType,tMenuTextState,tMenuTextType,tPMenuCommandType; retail_duplicate_named=tMenux1,tScreenx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx11,tShapeInformation:STRUCTx1,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx5,tDialogMessageString:STRUCTx2,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tCredit:STRUCTx1,tTournamentManager:STRUCTx14; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,FEMATRIX:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,FEVECTOR:ARY INT,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,tSaveRecords:ARY STRUCT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,MANAGERTASK:ENUM,PRODUCTLOC:ENUM,PinkSlipsCarSelectState:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM; retail_duplicate_typedefs=189; source_duplicate_typedefs=387
recon/frontend/common/screencarselect.cpp	ScreenCarSelect.obj	DIFF	179	179	0	0	2	2	580	507	368	4	10	424	339	535	named_extra=AICop_RoadBlockState,AIDataRecord_RecordMethod_t,AIDataRecord_WhichRecord_t,AIHigh_CopGameType_t,AIHigh_tAttackMode,AIHigh_tDriveAwayMode,Gear_t,PinkSlipsErrorCode,VALIDITY,VIDEOSTATE,Weather_tState,Wingman_Role,blockadeMode_t,copType,crimeType,cruiseMode_t,eRampType,forceFocus_t,s_type,stateType_t,tAppCommand,tCarListType,tCheatCode,tFront_ProcessingType,tMenuTextState,tMenuTextType,tPMenuCommandType,tScreenCongratsMessage,tScreen_TransitionType,tSmallSpinningThing,tTrophyClass,tTrophySize; retail_duplicate_named=tMenux1,tScreenx1,TCBx1,BO_tNewtonObjx1; anonymous_extra=ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,ENTAG:4x1,STRTAG:8x1,STRTAG:216x1,STRTAG:512x1; typedef_count_missing=Transformer_zUV:STRUCTx1,Transformer_zOverlay:STRUCTx1,COORD16:STRUCTx1,Trk_Quad:STRUCTx1,Draw_CarVertex:STRUCTx1,PCOORD16:STRUCTx1,Draw_PrimStruct:STRUCTx1,Transformer_zFacet:STRUCTx1,tTierInfo:STRUCTx1,Draw_SVertex:STRUCTx1,Draw_tPixMap:STRUCTx1,Sched_tFunctionSchedule:STRUCTx1,tCompetitor:STRUCTx1,Draw_tCacheHeader:STRUCTx1,tCarLineup:STRUCTx1,tDrawShapeExtended:STRUCTx1,Transformer_zObj:STRUCTx1,tListIteratorCar:STRUCTx1,tMenuItem:STRUCTx8,tBlankMenuItemGoToMenuNFS4Button:STRUCTx1,GameSetup_tPerpData:STRUCTx1,tTourneyInfo:STRUCTx2,GameSetup_tControllerData:STRUCTx1,tScreen:STRUCTx2,tMenu:STRUCTx5,DRender_tCalcView:STRUCTx1,tDialogBase:STRUCTx3,tDialogMessageString:STRUCTx2,tDialogMessageStringWithTimeout:STRUCTx1,GameSetup_tUserSetting:STRUCTx1,tCarInfo:STRUCTx1,tDialogHelp:STRUCTx4; typedefs_extra=tMemIcon:ARY ARY ARY CHAR,CarLogic_tObservations:ARY ARY INT,Night_tCopLightingTable:ARY ARY UCHAR,Night_tLightingTable:ARY ARY UCHAR,tPItemList:ARY PTR STRUCT,tTextLocation:ARY SHORT,tArrowLocation:ARY SHORT,Night_tWeatherLightingTable:ARY UCHAR,DECDCTTAB:ARY USHORT,AICop_RoadBlockState:ENUM,AIDataRecord_RecordMethod_t:ENUM,AIDataRecord_WhichRecord_t:ENUM,AIHigh_CopGameType_t:ENUM,AIHigh_tAttackMode:ENUM,AIHigh_tDriveAwayMode:ENUM,Gear_t:ENUM,PinkSlipsErrorCode:ENUM,VALIDITY:ENUM,VIDEOSTATE:ENUM,Weather_tState:ENUM,Wingman_Role:ENUM,blockadeMode_t:ENUM,copType:ENUM,crimeType:ENUM,cruiseMode_t:ENUM,eRampType:ENUM,forceFocus_t:ENUM,s_type:ENUM,stateType_t:ENUM,tAppCommand:ENUM,tCarListType:ENUM,tCheatCode:ENUM; retail_duplicate_typedefs=339; source_duplicate_typedefs=535
